wavelength_um,snr
1.254616202629543542e+00,2.248942923739966915e+01
1.254632637277648621e+00,2.249315298218539638e+01
1.254649071925753923e+00,2.249687674796115999e+01
1.254665506573859224e+00,2.249854327063537696e+01
1.254681941221964303e+00,2.249786543426036900e+01
1.254698375870069604e+00,2.249718741601589400e+01
1.254714810518174684e+00,2.249684054360389140e+01
1.254731245166279985e+00,2.249652126462460444e+01
1.254747679814384842e+00,2.249647926317323154e+01
1.254764114462490143e+00,2.249689394941626119e+01
1.254780549110595222e+00,2.249730852611752496e+01
1.254796983758700524e+00,2.249718394780212094e+01
1.254813418406805825e+00,2.249695109280789040e+01
1.254829853054910904e+00,2.249678667616661443e+01
1.254846287703016205e+00,2.249679174265414972e+01
1.254862722351121285e+00,2.249679667428259222e+01
1.254879156999226586e+00,2.249594153509345418e+01
1.254895591647331665e+00,2.249478855714418302e+01
1.254912026295436966e+00,2.249404494402994459e+01
1.254928460943541824e+00,2.249496324385331647e+01
1.254944895591647125e+00,2.249588146258092181e+01
1.254961330239752426e+00,2.249629947309694700e+01
1.254977764887857505e+00,2.249645098831678069e+01
1.254994199535962807e+00,2.249633565223389553e+01
1.255010634184067886e+00,2.249399691706719651e+01
1.255027068832173187e+00,2.249165786314235049e+01
1.255043503480278266e+00,2.248875778896975675e+01
1.255059938128383568e+00,2.248541981317042016e+01
1.255076372776488647e+00,2.248220383754274110e+01
1.255092807424593948e+00,2.248643510435373472e+01
1.255109242072699249e+00,2.249066639952222246e+01
1.255125676720804107e+00,2.249336851506770429e+01
1.255142111368909408e+00,2.249435054502643538e+01
1.255158546017014487e+00,2.249533249728467510e+01
1.255174980665119788e+00,2.249582032399576548e+01
1.255191415313224867e+00,2.249626793785652978e+01
1.255207849961330169e+00,2.249629301523068392e+01
1.255224284609435248e+00,2.249562635294696022e+01
1.255240719257540549e+00,2.249495951026543139e+01
1.255257153905645628e+00,2.249190634359463914e+01
1.255273588553750930e+00,2.248837560888406273e+01
1.255290023201856231e+00,2.248602188762208343e+01
1.255306457849961088e+00,2.248658750126794459e+01
1.255322892498066389e+00,2.248715301447438364e+01
1.255339327146171469e+00,2.248621588896277146e+01
1.255355761794276770e+00,2.248475437205670602e+01
1.255372196442381849e+00,2.248415315406457538e+01
1.255388631090487150e+00,2.248709788347930427e+01
1.255405065738592230e+00,2.249004261425635320e+01
1.255421500386697531e+00,2.249205282003909190e+01
1.255437935034802832e+00,2.249355773684104776e+01
1.255454369682907689e+00,2.249488437329832635e+01
1.255470804331013213e+00,2.249465560032470890e+01
1.255487238979118070e+00,2.249442667767742421e+01
1.255503673627223371e+00,2.249304715707084057e+01
1.255520108275328450e+00,2.249075045737333767e+01
1.255536542923433752e+00,2.248849893555945201e+01
1.255552977571538831e+00,2.249073500003595782e+01
1.255569412219644132e+00,2.249297104261137648e+01
1.255585846867749433e+00,2.249404588228992807e+01
1.255602281515854513e+00,2.249377667511266310e+01
1.255618716163959814e+00,2.249350731567616180e+01
1.255635150812064671e+00,2.249344331643940009e+01
1.255651585460169972e+00,2.249339780673521005e+01
1.255668020108275051e+00,2.249342225229981196e+01
1.255684454756380353e+00,2.249356581332413185e+01
1.255700889404485432e+00,2.249370924885911549e+01
1.255717324052590733e+00,2.249386452732855446e+01
1.255733758700695812e+00,2.249402224726112820e+01
1.255750193348801114e+00,2.249412658138773580e+01
1.255766627996906415e+00,2.249409146743537136e+01
1.255783062645011494e+00,2.249405621675331446e+01
1.255799497293116795e+00,2.249380778395085301e+01
1.255815931941221653e+00,2.249348025411452312e+01
1.255832366589326954e+00,2.249236717659180940e+01
1.255848801237432033e+00,2.248773739558209783e+01
1.255865235885537334e+00,2.248310705462587578e+01
1.255881670533642414e+00,2.248228736423357788e+01
1.255898105181747715e+00,2.248365389102531964e+01
1.255914539829853016e+00,2.248513519703676877e+01
1.255930974477958095e+00,2.248780248866644627e+01
1.255947409126063397e+00,2.249046977278422332e+01
1.255963843774168476e+00,2.249199773023842752e+01
1.255980278422273777e+00,2.249255888960189154e+01
1.255996713070378634e+00,2.249311994849195884e+01
1.256013147718483935e+00,2.249280648348656797e+01
1.256029582366589015e+00,2.249248724465628158e+01
1.256046017014694316e+00,2.249101560429291169e+01
1.256062451662799617e+00,2.248811350159002842e+01
1.256078886310904696e+00,2.248521102876397038e+01
1.256095320959009998e+00,2.248731609837043877e+01
1.256111755607115077e+00,2.248998594995043021e+01
1.256128190255220378e+00,2.249179673325134843e+01
1.256144624903325457e+00,2.249201889722759873e+01
1.256161059551430759e+00,2.249224094084638637e+01
1.256177494199535616e+00,2.249164983185154654e+01
1.256193928847640917e+00,2.249085940048951571e+01
1.256210363495746218e+00,2.248939950114682773e+01
1.256226798143851298e+00,2.248598870913389192e+01
1.256243232791956599e+00,2.248257749561039276e+01
1.256259667440061678e+00,2.248301619176928057e+01
1.256276102088166979e+00,2.248504573206048462e+01
1.256292536736272059e+00,2.248704206831033758e+01
1.256308971384377360e+00,2.248886374774104979e+01
1.256325406032482439e+00,2.249068538863614819e+01
1.256341840680587740e+00,2.249095882262840718e+01
1.256358275328693042e+00,2.249024899230605712e+01
1.256374709976797899e+00,2.248957933082824567e+01
1.256391144624903200e+00,2.248950498751535676e+01
1.256407579273008279e+00,2.248943050546029809e+01
1.256424013921113580e+00,2.248920896243160072e+01
1.256440448569218660e+00,2.248884904010691344e+01
1.256456883217323961e+00,2.248848896022059307e+01
1.256473317865429040e+00,2.248651228689044856e+01
1.256489752513534341e+00,2.248448001375922800e+01
1.256506187161639421e+00,2.248037937933590413e+01
1.256522621809744722e+00,2.247340467142863929e+01
1.256539056457850023e+00,2.246642909233248986e+01
1.256555491105954880e+00,2.247081556277726833e+01
1.256571925754060182e+00,2.247689903053320748e+01
1.256588360402165261e+00,2.248066936073939459e+01
1.256604795050270562e+00,2.247955735310477365e+01
1.256621229698375641e+00,2.247844513378678144e+01
1.256637664346480943e+00,2.247884019408540723e+01
1.256654098994586022e+00,2.247967825131789965e+01
1.256670533642691323e+00,2.248103293743947972e+01
1.256686968290796624e+00,2.248417620947419593e+01
1.256703402938901704e+00,2.248731948656246260e+01
1.256719837587007005e+00,2.248837219106181351e+01
1.256736272235111862e+00,2.248841966342184762e+01
1.256752706883217163e+00,2.248787528756983889e+01
1.256769141531322242e+00,2.248323992071797761e+01
1.256785576179427544e+00,2.247860399674266674e+01
1.256802010827532623e+00,2.247579944990315326e+01
1.256818445475637924e+00,2.247433523805096556e+01
1.256834880123743226e+00,2.247271097872213375e+01
1.256851314771848305e+00,2.247687865509118765e+01
1.256867749419953606e+00,2.248104561983927141e+01
1.256884184068058685e+00,2.248239775118750572e+01
1.256900618716163986e+00,2.248069099925298531e+01
1.256917053364268844e+00,2.247898428960536066e+01
1.256933488012374145e+00,2.247629452511754877e+01
1.256949922660479224e+00,2.247353081067490166e+01
1.256966357308584525e+00,2.247045768734287918e+01
1.256982791956689605e+00,2.246688101749370503e+01
1.256999226604794906e+00,2.246330454214776040e+01
1.257015661252900207e+00,2.246288672105995232e+01
1.257032095901005286e+00,2.246311025324293809e+01
1.257048530549110588e+00,2.246279110657210865e+01
1.257064965197215667e+00,2.246108853409623052e+01
1.257081399845320968e+00,2.245938600361894188e+01
1.257097834493425825e+00,2.245759711042398266e+01
1.257114269141531127e+00,2.245577665700284342e+01
1.257130703789636206e+00,2.245357621961208849e+01
1.257147138437741507e+00,2.244953406481675273e+01
1.257163573085846808e+00,2.244549224159884915e+01
1.257180007733951888e+00,2.244145415869787286e+01
1.257196442382057189e+00,2.243741838481885864e+01
1.257212877030162268e+00,2.243337828044221993e+01
1.257229311678267569e+00,2.242928693784780236e+01
1.257245746326372648e+00,2.242519594039598019e+01
1.257262180974477950e+00,2.242086147103730553e+01
1.257278615622582807e+00,2.241631377682919890e+01
1.257295050270688108e+00,2.241176654783900801e+01
1.257311484918793409e+00,2.240793377096519734e+01
1.257327919566898489e+00,2.240411363211662632e+01
1.257344354215003790e+00,2.240031085229432861e+01
1.257360788863108869e+00,2.239653072239794440e+01
1.257377223511214170e+00,2.239275085533992637e+01
1.257393658159319250e+00,2.238850688889606033e+01
1.257410092807424551e+00,2.238420158344686328e+01
1.257426527455529630e+00,2.238000083399840179e+01
1.257442962103634931e+00,2.237600958265354478e+01
1.257459396751740233e+00,2.237201865120090005e+01
1.257475831399845090e+00,2.236734552218713645e+01
1.257492266047950391e+00,2.236248275158857979e+01
1.257508700696055470e+00,2.235798506909149808e+01
1.257525135344160772e+00,2.235469696554171648e+01
1.257541569992265851e+00,2.235140899181736174e+01
1.257558004640371152e+00,2.234671850198191478e+01
1.257574439288476231e+00,2.234137204406819066e+01
1.257590873936581533e+00,2.233606214984756377e+01
1.257607308584686834e+00,2.233099200502562454e+01
1.257623743232791913e+00,2.232592246223194365e+01
1.257640177880897214e+00,2.232227462043312727e+01
1.257656612529002071e+00,2.231965650135123269e+01
1.257673047177107373e+00,2.231700752979118008e+01
1.257689481825212452e+00,2.231333102035357285e+01
1.257705916473317753e+00,2.230965474772821722e+01
1.257722351121422832e+00,2.230510471168126330e+01
1.257738785769528134e+00,2.229960159309316481e+01
1.257755220417633213e+00,2.229409918646076250e+01
1.257771655065738514e+00,2.229087398410108989e+01
1.257788089713843815e+00,2.228782747189837110e+01
1.257804524361948673e+00,2.228416142546622680e+01
1.257820959010053974e+00,2.227946852666215349e+01
1.257837393658159053e+00,2.227477613482030705e+01
1.257853828306264354e+00,2.227191844411844457e+01
1.257870262954369434e+00,2.226944933305119889e+01
1.257886697602474735e+00,2.226594722105197377e+01
1.257903132250579814e+00,2.225970841694411106e+01
1.257919566898685115e+00,2.225347050626578493e+01
1.257936001546790417e+00,2.225050277473495441e+01
1.257952436194895496e+00,2.224878961268004574e+01
1.257968870843000797e+00,2.224642823974867056e+01
1.257985305491105654e+00,2.224093227961092367e+01
1.258001740139210956e+00,2.223543703180000719e+01
1.258018174787316035e+00,2.222694413041943307e+01
1.258034609435421336e+00,2.221661381647248135e+01
1.258051044083526415e+00,2.220710721873095039e+01
1.258067478731631716e+00,2.220880661062407668e+01
1.258083913379737018e+00,2.221050460599153809e+01
1.258100348027842097e+00,2.221011239404632676e+01
1.258116782675947398e+00,2.220776607239147538e+01
1.258133217324052477e+00,2.220541961776336848e+01
1.258149651972157779e+00,2.220202867703347849e+01
1.258166086620262636e+00,2.219859999291768560e+01
1.258182521268367937e+00,2.219483559716931609e+01
1.258198955916473016e+00,2.219059446513538347e+01
1.258215390564578318e+00,2.218635372427723951e+01
1.258231825212683397e+00,2.217733427815285907e+01
1.258248259860788698e+00,2.216754683315150842e+01
1.258264694508893999e+00,2.215907556271091039e+01
1.258281129156999079e+00,2.215353969952020208e+01
1.258297563805104380e+00,2.214800456181311716e+01
1.258313998453209459e+00,2.214840541816366226e+01
1.258330433101314760e+00,2.215070678118017256e+01
1.258346867749419618e+00,2.215118535758873008e+01
1.258363302397524919e+00,2.214460822215817970e+01
1.258379737045629998e+00,2.213803206589162187e+01
1.258396171693735299e+00,2.213028118981174330e+01
1.258412606341840601e+00,2.212190668076356914e+01
1.258429040989945680e+00,2.211412080432687688e+01
1.258445475638050981e+00,2.211158335485288262e+01
1.258461910286156060e+00,2.210904582891921777e+01
1.258478344934261361e+00,2.210746513518175860e+01
1.258494779582366441e+00,2.210667231899685348e+01
1.258511214230471742e+00,2.210587890831756752e+01
1.258527648878576599e+00,2.210376571821393910e+01
1.258544083526681900e+00,2.210164678648578018e+01
1.258560518174787202e+00,2.209886407418112242e+01
1.258576952822892281e+00,2.209524786802683849e+01
1.258593387470997582e+00,2.209163188724338056e+01
1.258609822119102661e+00,2.208819274609117755e+01
1.258626256767207963e+00,2.208477546818116721e+01
1.258642691415313042e+00,2.208074041743492444e+01
1.258659126063418343e+00,2.207549474759190034e+01
1.258675560711523422e+00,2.207024973307151328e+01
1.258691995359628724e+00,2.206684607032962120e+01
1.258708430007734025e+00,2.206394643083368834e+01
1.258724864655838882e+00,2.206094130415551291e+01
1.258741299303944183e+00,2.205758733048143228e+01
1.258757733952049263e+00,2.205423351082655614e+01
1.258774168600154564e+00,2.205041569569626247e+01
1.258790603248259643e+00,2.204637897531389967e+01
1.258807037896364944e+00,2.204238434224332366e+01
1.258823472544470023e+00,2.203867923591317179e+01
1.258839907192575325e+00,2.203497438048640689e+01
1.258856341840680626e+00,2.203058607941541780e+01
1.258872776488785705e+00,2.202568876039940449e+01
1.258889211136891007e+00,2.202065412235017305e+01
1.258905645784995864e+00,2.200876745844073668e+01
1.258922080433101165e+00,2.199688287201431436e+01
1.258938515081206244e+00,2.199125402923645822e+01
1.258954949729311545e+00,2.199277953320199686e+01
1.258971384377416625e+00,2.199430369530562857e+01
1.258987819025521926e+00,2.198867128612357291e+01
1.259004253673627005e+00,2.198235797817519455e+01
1.259020688321732306e+00,2.197729202318044628e+01
1.259037122969837608e+00,2.197444702472081346e+01
1.259053557617942687e+00,2.197160203941572476e+01
1.259069992266047988e+00,2.196430449712035582e+01
1.259086426914152845e+00,2.195593606299430434e+01
1.259102861562258147e+00,2.195074073160985506e+01
1.259119296210363226e+00,2.195494668427200580e+01
1.259135730858468527e+00,2.195915034775144647e+01
1.259152165506573606e+00,2.195507063619659505e+01
1.259168600154678908e+00,2.194741709084107839e+01
1.259185034802784209e+00,2.194039565723236862e+01
1.259201469450889288e+00,2.193710436730406599e+01
1.259217904098994589e+00,2.193381321659638417e+01
1.259234338747099669e+00,2.193159098939396046e+01
1.259250773395204970e+00,2.193010890340127972e+01
1.259267208043309827e+00,2.192850142833364302e+01
1.259283642691415128e+00,2.192361797769538612e+01
1.259300077339520207e+00,2.191873509464912573e+01
1.259316511987625509e+00,2.191400128246534607e+01
1.259332946635730810e+00,2.190942716574955540e+01
1.259349381283835889e+00,2.190485353628872289e+01
1.259365815931941190e+00,2.190267113088403761e+01
1.259382250580046270e+00,2.190067272904828144e+01
1.259398685228151571e+00,2.189776437109897600e+01
1.259415119876256650e+00,2.189333500582601033e+01
1.259431554524361951e+00,2.188890609004110033e+01
1.259447989172466809e+00,2.188558836733247759e+01
1.259464423820572110e+00,2.188251480397682158e+01
1.259480858468677189e+00,2.187906563921020364e+01
1.259497293116782490e+00,2.187457718419849328e+01
1.259513727764887792e+00,2.187008919486692449e+01
1.259530162412992871e+00,2.186579050602853869e+01
1.259546597061098172e+00,2.186156899218308070e+01
1.259563031709203251e+00,2.185748784462850480e+01
1.259579466357308553e+00,2.185416216960746993e+01
1.259595901005413632e+00,2.185083664496024269e+01
1.259612335653518933e+00,2.184606936834839530e+01
1.259628770301623790e+00,2.184034801055144115e+01
1.259645204949729091e+00,2.183455678354464879e+01
1.259661639597834393e+00,2.182733104325269835e+01
1.259678074245939472e+00,2.182010644933361476e+01
1.259694508894044773e+00,2.181584721186014164e+01
1.259710943542149852e+00,2.181464848714660576e+01
1.259727378190255154e+00,2.181344929280617961e+01
1.259743812838360233e+00,2.181097675497702681e+01
1.259760247486465534e+00,2.180841869395914756e+01
1.259776682134570613e+00,2.180560559103216889e+01
1.259793116782675915e+00,2.180238017013087770e+01
1.259809551430781216e+00,2.179915487263315299e+01
1.259825986078886073e+00,2.179531195373965957e+01
